date,open,high,low,close,volume,symbol
2025-06-27,43.16202021210412,44.13469169382961,42.959921212076125,43.007720926652354,839372.0,603529.SH
2025-06-30,46.48315845388714,47.445430575356795,44.929614175829045,46.10769986999311,834273.0,603529.SH
2025-07-01,44.81407752413566,45.08477238298804,44.79209974949985,44.82652757641764,739780.0,603529.SH
2025-07-02,42.33996823150529,42.83940830751045,41.511500273350144,42.78221701444886,656032.0,603529.SH
2025-07-03,44.457404588498285,44.70187468672071,43.68436425185589,44.309041843560315,1011424.0,603529.SH
2025-07-04,45.39848307241793,46.23858577724802,45.355800033369675,45.515427434352695,447392.0,603529.SH
2025-07-07,45.70335457356421,46.379119378685274,45.142219104718706,45.486125954092195,722984.0,603529.SH
2025-07-08,43.868001108265055,44.50773011738707,43.79757298902849,43.98461699954106,922335.0,603529.SH
2025-07-09,46.30556475364895,46.93305583866575,45.473538568815385,46.54649928374393,986256.0,603529.SH
2025-07-10,44.17087063187328,44.194234958755736,43.2820714901955,43.74117371516604,738158.0,603529.SH
2025-07-11,45.54557225491666,45.62231293446837,45.34609368659544,45.49689514710535,995109.0,603529.SH
2025-07-14,44.41721895428881,44.92191474153981,43.92886992446431,44.281238643232065,762869.0,603529.SH
2025-07-15,43.215716293783125,43.5193107000434,41.72352871399511,43.34049753899096,560759.0,603529.SH
2025-07-16,45.868637255617394,47.16641782847731,44.736850845400504,46.218788733591296,1071248.0,603529.SH
2025-07-17,44.83608620709546,45.280226614109466,44.626757625679176,44.8919848176295,1000706.0,603529.SH
2025-07-18,46.24355297610262,47.02014980201723,45.45506882211231,45.54245403757145,670977.0,603529.SH
2025-07-21,45.32450684825664,46.63950733385058,45.18617851389811,45.54209340826262,1107607.0,603529.SH
2025-07-22,44.77628525153147,45.905135736680464,44.34201827302024,44.946260941335076,1112928.0,603529.SH
2025-07-23,40.84828439370695,42.10975562417565,40.3080823208369,41.07038234386538,964380.0,603529.SH
2025-07-24,45.128771553098126,46.13243145407308,45.07639850287894,45.13057060235726,740199.0,603529.SH
2025-07-25,44.94325947870091,46.168894585542304,44.579953869765944,45.137641164803256,402487.0,603529.SH
2025-07-28,44.43882068717683,44.79803000467345,43.855149048888066,44.67049216824373,871422.0,603529.SH
2025-07-29,46.890383891489336,47.872808738038216,45.5473847022827,47.21684106711228,696346.0,603529.SH
2025-07-30,43.481062388575765,44.157022797330335,43.056702936466024,43.78725959566022,699649.0,603529.SH
2025-07-31,46.260155598146916,46.7851703451015,45.66063038653565,46.37310317655311,865750.0,603529.SH
2025-08-01,44.21608427443073,44.7672046800569,44.026025075368594,44.20535969434944,902653.0,603529.SH
2025-08-04,45.13427617195188,45.307428176700135,44.51984273745868,45.14561632402206,993728.0,603529.SH
2025-08-05,43.82018374053423,44.44487712980483,43.49092949252685,43.94692035918397,734468.0,603529.SH
2025-08-06,44.19476264558426,44.47801072381286,43.69665201199879,44.411837770301766,507298.0,603529.SH
2025-08-07,45.06485664168672,45.814568794794376,44.61694097112266,45.44418041559686,852211.0,603529.SH
2025-08-08,45.136076768383795,45.65283462664192,43.7891671103219,45.00767018496369,753083.0,603529.SH
2025-08-11,42.52802365801086,42.90786992032147,42.36234138754492,42.87694388692438,715871.0,603529.SH
2025-08-12,44.28478140282355,44.912053899504805,43.18108061151375,44.48592822520985,639545.0,603529.SH
2025-08-13,44.743283410760476,45.57111267612424,44.30580409512909,44.758071432500984,880810.0,603529.SH
2025-08-14,47.84061407315378,48.45805462943277,47.55338363643109,47.82927885181579,834915.0,603529.SH
2025-08-15,45.61468525145386,46.009406367240175,44.81739067176549,45.38632558608415,785111.0,603529.SH
2025-08-18,41.8839165022118,42.456588104501854,40.97823840611413,42.12184317705144,794698.0,603529.SH
2025-08-19,44.53310879487933,45.62932954864621,44.14762655754598,45.09034531491154,1292648.0,603529.SH
2025-08-20,44.666066276016295,44.960375652842735,44.26140164032258,44.71145855282832,860309.0,603529.SH
2025-08-21,44.96739250498782,45.07239849520733,44.16059150891654,44.94793234544213,566265.0,603529.SH
2025-08-22,46.7736595960969,47.01052327601653,46.42562646578256,46.71423422177253,950386.0,603529.SH
2025-08-25,45.521571308814856,45.928908342558934,45.25223008890703,45.63282555763444,727184.0,603529.SH
2025-08-26,45.546162084779546,45.84062503243278,44.128263967289755,45.642235448748885,579445.0,603529.SH
2025-08-27,44.70335223758305,44.92196740952665,43.70750446712199,44.50948567504022,1657136.0,603529.SH
2025-08-28,42.680308977572835,44.075055474533855,42.03492744918259,42.76757093989545,830111.0,603529.SH
2025-08-29,42.75600680440624,43.38728945103998,42.74419435921692,43.159721092070114,848958.0,603529.SH
2025-09-01,41.70615204252326,41.91067528387932,41.22354103137125,41.3594692551471,1020568.0,603529.SH
2025-09-02,41.441305521900055,42.81579053026291,41.124299281847165,41.27015702901912,1142077.0,603529.SH
2025-09-03,41.06211973741787,41.972828019412546,40.202690979449834,40.90446061261296,1464980.0,603529.SH
2025-09-04,40.601999413090894,40.854922207637856,40.14866538375649,40.533397366131005,903382.0,603529.SH
2025-09-05,41.80006169211388,41.914092002331266,41.17692639148734,41.330813773895734,630741.0,603529.SH
2025-09-08,40.28921846207504,40.896743769007,39.787414745430496,40.38196794768331,1392142.0,603529.SH
2025-09-09,38.26949972611562,38.47527207816844,37.995304053193294,38.434013412351014,1055390.0,603529.SH
2025-09-10,39.54237999167219,39.74028689801336,38.833974558850244,39.44790623539874,1234546.0,603529.SH
2025-09-11,37.674121713787976,37.92333885476039,37.121010763426646,37.77043943129753,603864.0,603529.SH
2025-09-12,38.611587942035925,38.91656234132044,38.173159953895095,38.69755325249352,1089095.0,603529.SH
2025-09-15,37.82518105072496,38.49607479776387,37.056022338997245,38.0003942802767,1103934.0,603529.SH
2025-09-16,36.85200259185893,37.88945785409062,36.3491273784952,36.77598022273721,1069676.0,603529.SH
2025-09-17,36.84373348615978,38.063634315495285,36.01693561771989,37.07445797863895,785695.0,603529.SH
2025-09-18,37.97646688029135,38.008130521499595,37.69365642019808,37.8526196089158,1142149.0,603529.SH
2025-09-19,34.730407663304995,36.20829732302836,34.66308909837399,34.92695720223788,1196966.0,603529.SH
2025-09-22,34.63919104205873,35.01629057311637,34.370464732342555,34.620254663818145,1236125.0,603529.SH
2025-09-23,35.88700417800803,36.312520579285646,35.593366443887454,35.84687646320592,753796.0,603529.SH
2025-09-24,35.54203791158669,36.25932246589842,34.369242636487115,35.210700903395455,1123834.0,603529.SH
2025-09-25,34.52916270597454,35.131514999797794,34.46401295051848,34.617648127995594,1569037.0,603529.SH
2025-09-26,33.29296316058987,33.839396329316116,32.43871749863757,33.28368950719771,773880.0,603529.SH
2025-09-29,32.35605858768549,32.43274628004157,31.90487519382229,32.11048557037448,347333.0,603529.SH
2025-09-30,32.02132091891062,32.98309303121234,31.625935777309845,32.18418971503456,434508.0,603529.SH
2025-10-01,33.92294346760555,34.57933252776561,33.251760450635025,33.91051221849467,330746.0,603529.SH
2025-10-02,32.9149200735312,33.79569611340345,32.7867536448025,32.97027464231261,349377.0,603529.SH
2025-10-03,34.04255353750289,34.42678122673465,33.90329043664178,34.30034514799654,470862.0,603529.SH
2025-10-06,31.22960659631615,31.682257998207376,31.12142667839732,31.656476235932566,407455.0,603529.SH
2025-10-07,32.74045602077051,33.648491006433915,32.0755362661872,32.62688081034964,345714.0,603529.SH
2025-10-08,33.458553372427545,34.05968603695759,32.16703992757512,33.50359706414482,487907.0,603529.SH
2025-10-09,33.05176353605081,33.05866935098877,33.030022954759886,33.041980064470025,487563.0,603529.SH
2025-10-10,32.89527621115362,32.96650784551653,32.57994670388773,32.86272818290218,424123.0,603529.SH
2025-10-13,31.13139314646892,31.232085697032865,30.87762959353349,31.216748937834478,343525.0,603529.SH
2025-10-14,32.64011257232488,32.80916034946076,32.515275296124955,32.75686553959299,478274.0,603529.SH
2025-10-15,33.85884627777661,35.20522796621769,33.055909556102854,33.606129363099086,415294.0,603529.SH
2025-10-16,31.249261084474572,32.221139775012404,30.896133997607954,31.0557704062504,497307.0,603529.SH
2025-10-17,32.487090339583084,33.234703368289004,32.10805532462208,32.54753776765533,415668.0,603529.SH
2025-10-20,33.58948991673703,34.66484768522847,33.118055517458,33.77704979490361,306102.0,603529.SH
2025-10-21,33.09789558080105,33.45618298009031,32.33179869953148,32.88879600018973,326641.0,603529.SH
2025-10-22,31.16897183371899,31.480331722332636,30.597584824930625,31.250930565828387,465656.0,603529.SH
2025-10-23,34.21788293761401,34.34123433273067,33.90462958154819,34.09632978954109,403746.0,603529.SH
2025-10-24,32.7807050516277,32.99915402031395,32.487726804318704,32.66458897592916,482957.0,603529.SH
2025-10-27,33.42358189817128,33.96557702817845,32.923931808184946,33.23095372294513,311093.0,603529.SH
2025-10-28,32.28652590873492,32.436438595727935,32.03358457809768,32.19106310860964,318070.0,603529.SH
2025-10-29,32.85141084975287,33.516408889382376,32.76029640898358,33.058208718446,476089.0,603529.SH
2025-10-30,31.773767688215965,32.35830447314941,31.43807289627647,31.857029702169378,497392.0,603529.SH
2025-10-31,33.21421047796214,34.23080745023014,32.91228834682614,33.449774038488734,305801.0,603529.SH
2025-11-03,34.556264565995164,35.69437215530084,33.477109014596834,34.77892434388596,450262.0,603529.SH
2025-11-04,31.715321656705036,31.81570895941775,31.40294372560242,31.448566055909346,310647.0,603529.SH
2025-11-05,32.4009860185941,32.684022812825695,32.38269499658787,32.4895067804224,439788.0,603529.SH
2025-11-06,31.99225169314293,32.04706768843761,31.74500271022968,31.816734378545583,377575.0,603529.SH
2025-11-07,33.43409970685212,33.523606555477635,33.279733581385884,33.4949956541917,306655.0,603529.SH
2025-11-10,35.69216968932181,36.728020127937086,35.294239066804224,36.0,1500000.0,603529.SH
2025-11-11,36.19733102848797,36.29722661443323,36.15643271724123,36.166433061335226,887922.0,603529.SH
2025-11-12,36.98752852354504,37.28699417211457,36.49229472990871,36.923359102921665,924046.0,603529.SH
2025-11-13,37.07257179415441,37.6166337197481,36.809502268399754,37.03630487127746,942038.0,603529.SH
2025-11-14,37.53562756158185,38.44233404039426,37.26953891528589,37.857908835955996,924862.0,603529.SH
2025-11-17,38.5254735945389,39.09335312784266,37.515000939933884,38.476218314776226,980798.0,603529.SH
2025-11-18,38.875377479927856,39.9488476894692,37.936807108514564,38.67920235488996,926141.0,603529.SH
2025-11-19,39.78706808078157,39.92737620871639,39.47812606043104,39.91175611422471,831024.0,603529.SH
2025-11-20,38.890732970353184,39.141719720444904,38.45007203166545,39.03237047728621,870313.0,603529.SH
2025-11-21,40.093874309633655,41.06541286309791,39.53863434371297,40.21684088052634,913632.0,603529.SH
2025-11-24,41.371859260754476,42.26309650861402,40.71799245894686,41.65337035818042,1051451.0,603529.SH
2025-11-25,41.631180236090984,43.4814238966249,41.32311913941205,41.829745807037604,887235.0,603529.SH
2025-11-26,41.27558779279481,41.80702612149728,40.80429172858307,41.237476915874375,997484.0,603529.SH
2025-11-27,42.15361079279865,42.35265706362809,40.53485868445599,42.275287064545715,1011810.0,603529.SH
2025-11-28,42.20498955594854,42.95319598543687,41.759826250772136,42.22527033211829,1003687.0,603529.SH
2025-12-01,42.277517021368794,43.40808674874026,41.87991786450689,42.28491444800544,886672.0,603529.SH
2025-12-02,44.51162508818279,44.984172920279235,43.73970064755592,44.11187258886166,873847.0,603529.SH
2025-12-03,44.373168162070804,45.02049799417166,43.82073014741465,44.23330075346849,825945.0,603529.SH
2025-12-04,43.65308276124337,44.47841498452047,43.49100848900317,43.99852058454568,832217.0,603529.SH
2025-12-05,45.02014729564749,45.45620584083099,44.90014541709851,45.036908553345945,1025913.0,603529.SH
2025-12-08,43.03974542958107,43.576145510794476,42.64555360398187,43.32904138448652,879040.0,603529.SH
2025-12-09,40.98199019377669,41.64637837022122,40.356397720590785,40.867603722807395,605237.0,603529.SH
2025-12-10,42.035117458649175,42.07935881749018,40.893948706595296,41.93883008205005,620056.0,603529.SH
2025-12-11,41.400033256824436,41.529007414158215,41.143003743458216,41.31129283653196,734415.0,603529.SH
2025-12-12,42.88542777735833,43.860847734558966,42.207954117906425,43.16095622431049,629375.0,603529.SH
2025-12-15,44.22231045936373,44.68321074700554,44.20352589904954,44.23105829094344,790710.0,603529.SH
2025-12-16,43.47243910610268,44.08428139039568,43.12951642121578,43.46597220844092,816139.0,603529.SH
2025-12-17,41.81989728247935,42.10988185882745,41.52738024819779,41.79980813231104,803861.0,603529.SH
2025-12-18,42.96998123369683,43.179907612312284,42.661403944368764,43.036509679117685,609435.0,603529.SH
2025-12-19,43.587021274152356,44.17192028686016,43.19364020782443,43.31505554251699,826507.0,603529.SH
2025-12-22,43.590322632253404,44.634572162828,43.46180434040765,43.686373909410136,839833.0,603529.SH
2025-12-23,43.958233498701844,44.93777264501751,43.55742517296707,43.73260723882132,659101.0,603529.SH
2025-12-24,43.954568157219875,44.00881951544269,43.06053731039293,43.7599173069688,888790.0,603529.SH
2025-12-25,43.015604424910805,44.03886739196188,41.53227704042917,43.12715030861275,796489.0,603529.SH
2025-12-26,43.833353848062465,44.206470954389964,42.877753107120746,43.91302053383774,623289.0,603529.SH
2025-12-29,43.945809075643936,44.29047167954239,43.32663956590886,43.60145088895574,609540.0,603529.SH
2025-12-30,44.24898351853285,45.20503245804502,43.63924229594414,44.31141489209998,616364.0,603529.SH
2025-12-31,43.4322067254525,44.15409851571008,43.409610107464026,43.65136731266809,819295.0,603529.SH
2026-01-01,44.02020789248894,45.044008202955176,43.31027208716962,43.96871728569373,791962.0,603529.SH
2026-01-02,44.73201290594545,44.875595182069816,44.47991087369114,44.512937498934505,611938.0,603529.SH
2026-01-05,45.111040774567776,45.87074815796581,44.701450200161354,44.95934356759564,604000.0,603529.SH
2026-01-06,44.66211381021335,44.992022526200074,44.43141203370983,44.624974182742505,638304.0,603529.SH
2026-01-07,45.269321351372206,45.70237219565758,44.36411715914419,44.72031240484977,682986.0,603529.SH
2026-01-08,44.53892307016649,45.050391985215775,44.113095026731195,44.67812682752136,693008.0,603529.SH
2026-01-09,44.32379166718238,45.26822368243613,43.684618402718066,44.06184038414353,625351.0,603529.SH
2026-01-12,45.71953506909342,46.23524940761977,45.34082435650893,45.91060480797594,807869.0,603529.SH
2026-01-13,44.127581269764434,44.26189880117626,42.988246301116384,43.98837306514329,665953.0,603529.SH
2026-01-14,45.20434707168536,46.42206923617887,44.444942483660064,44.85726283392075,682745.0,603529.SH
2026-01-15,43.52898194743737,43.80054107943398,43.31060349383423,43.61352710991149,757164.0,603529.SH
2026-01-16,45.60191387464587,46.976951488354544,45.33161252223005,45.45225227257494,638756.0,603529.SH
2026-01-19,44.956850880944586,46.07088993615796,44.46394618879351,45.137014653065755,618888.0,603529.SH
2026-01-20,46.795253575403834,48.06286631593301,46.431927295525455,46.80300578491908,685999.0,603529.SH
2026-01-21,46.816072774943294,46.827605607409055,45.93014112431483,46.76374695922846,617955.0,603529.SH
2026-01-22,47.13017602817785,47.50547510891182,46.20043859014746,46.542131916630744,819798.0,603529.SH
2026-01-23,45.38914667421917,45.853403766797435,43.90263257247377,45.153409555598,661476.0,603529.SH
2026-01-26,46.48022643485981,46.73072610090036,45.934308194587125,46.3449159215939,774358.0,603529.SH
2026-01-27,45.20025600528312,45.756546074851535,44.609031300573484,44.95106894980473,712856.0,603529.SH
2026-01-28,45.687556489364134,46.4888903644829,44.502993401298895,45.445180371036145,710448.0,603529.SH
2026-01-29,45.1256214599102,45.23874106838248,44.88074036556809,44.97972749009065,614397.0,603529.SH
2026-01-30,44.46133214622166,45.00616286936956,43.95032424820097,44.19472548338128,719180.0,603529.SH
2026-02-02,46.11456905112083,46.22536352589556,45.23024020066976,46.20544101758543,666234.0,603529.SH
2026-02-03,46.7315760243833,46.764126820590334,45.734653466598495,46.686966845119414,651934.0,603529.SH
2026-02-04,46.55343742102947,47.0041800325247,44.875391166796824,46.38037980192506,795967.0,603529.SH
2026-02-05,45.44277713395361,45.66242863488115,45.272786826557926,45.51281640545867,739407.0,603529.SH
2026-02-06,44.34911285712484,44.41250694193396,43.81789409631271,44.002056912162686,726020.0,603529.SH
2026-02-09,46.13498766025419,46.264125804165836,45.68717913709684,45.99518609480023,742202.0,603529.SH
2026-02-10,45.97989370200064,46.720375808005315,45.228016210019625,45.93531577643648,837027.0,603529.SH
2026-02-11,48.49648798272034,49.00578899304259,47.595510717788684,48.46426659403646,703150.0,603529.SH
2026-02-12,47.08233845985599,47.84142584037494,46.81593820226302,47.44366631609402,803339.0,603529.SH
2026-02-13,48.31309341462214,48.36074239220096,47.53862799346588,47.93785410208839,803664.0,603529.SH
2026-02-16,48.17912459197189,49.22558522375781,46.15594350282318,47.730184719914035,808124.0,603529.SH
2026-02-17,47.33718240874706,47.693669894705984,46.50972339474398,47.23326581134605,781415.0,603529.SH
2026-02-18,48.66520577151105,48.843174950054795,48.08314071829828,48.49345252277947,639081.0,603529.SH
2026-02-19,48.05270261174547,48.99520548528771,47.584043754111654,48.36229490623683,814532.0,603529.SH
2026-02-20,47.54944697113699,48.89078942127317,46.78621788837128,47.573037456548796,688092.0,603529.SH
2026-02-23,46.35192652567779,47.19296589274253,46.32023153046716,46.70819919346881,838067.0,603529.SH
2026-02-24,46.904361370570435,47.07408671907001,46.59996931310641,46.84736231383209,768152.0,603529.SH
2026-02-25,46.39322888551319,47.6964121122715,46.33606000917747,46.68537180223059,820411.0,603529.SH
2026-02-26,49.3162225303545,49.569751322085835,48.70624595152611,49.042249028299366,619870.0,603529.SH
2026-02-27,46.55390378606838,46.86654250447706,45.9741122586949,46.421656082418615,626790.0,603529.SH
2026-03-02,48.438556489294406,48.58134451599331,47.60702472402821,48.11877056110364,718874.0,603529.SH
2026-03-03,47.8518109688556,48.907437934850314,47.36631202017166,47.873290683742205,615485.0,603529.SH
2026-03-04,48.10505779565136,48.13403480370187,46.65255266895176,47.67575184977297,686188.0,603529.SH
2026-03-05,48.73638624022054,49.23426618964411,48.09103394098525,48.705189491206085,723961.0,603529.SH
2026-03-06,48.43716603024857,48.920978965586585,47.06430605866268,48.59573975553056,630355.0,603529.SH
2026-03-09,49.837279859266125,51.76634436787064,48.65321873500703,49.95024391411807,661629.0,603529.SH
2026-03-10,49.84548885725876,50.433017753039685,49.33978826429478,49.65669048117123,830907.0,603529.SH
2026-03-11,49.45849417802937,49.73434980425276,49.45582153564982,49.69878186003556,842804.0,603529.SH
2026-03-12,48.6489493835417,50.035829291057425,48.00870807856303,48.93235695582466,898539.0,603529.SH
2026-03-13,49.341912003044634,49.416407261592525,49.1876819104542,49.396486271940475,834286.0,603529.SH
2026-03-16,49.269842830749255,49.96257030208013,48.76582398007078,49.7780103275823,728148.0,603529.SH
2026-03-17,49.19128186111181,49.64733594278205,47.864824291509144,49.43887670196891,875987.0,603529.SH
2026-03-18,50.0680566367425,50.497023966894936,49.479492133286364,49.90814025971972,714065.0,603529.SH
2026-03-19,49.754869563204736,50.44494498751079,49.36497034589183,49.40916464737237,859214.0,603529.SH
2026-03-20,49.2884385113666,49.966278680889054,48.99752430799938,49.44838841669174,710133.0,603529.SH
